# STEREO Data for run titled "SNR0.5"
#
# Total Number of Trials: 17902.0
# Solved Trials: 1008.0, 8.404902860001668% (of attempted solves), 5.630655792648866% (total)
# Solver Fails: 10899.0, 90.87801217376803% (of attempted solves), 60.881465758015864% (total)
# Timeout Fails: 86.0, 0.717084966230301% (of attempted solves), 0.4803932521505977% (total)
# Low Star Counts (<4): 5909.0, 33.00748519718467%
# Total Data Collection Time: 1.2592997607736227 hrs
# SNR: 0.5
# skip_header = 24.0
#
# Column Notes
# num: Data Index
# solved: 1 = Success, 0 = Fail, -1 = Undetermined (low star count or timed out)
# alt_error: Error in Altitude (from 45 deg)
# A4_index: Index used for ANITA4 data
# star_ct: Number of Stars in the field
# real_ra: Real RA of the center of the field in degrees
# real_dec: Real DEC of the center of the field in degrees
# ra: Result RA of the center of the field in degrees
# dec: Result DEC of the center of the field in degrees
# solve_time: Total time taken to solve (or fail) in seconds
#
# num     solved     alt_error     A4_index     star_ct     real_ra     real_dec     ra     dec     solve_time
158     0     -999     883     6     187.87293975820756     -54.66532967087509     -999     -999     324.9204740859568
159     -1     -999     1107     2     358.72770723743895     -39.706560883125455     -999     -999     -999
160     0     -999     26841     4     197.4109206866077     -40.956826644985625     -999     -999     251.66284595616162
161     0     -999     37020     8     278.72550245805337     -43.61887993176908     -999     -999     0.020364997908473015
162     0     -999     18511     6     30.08519364041066     -42.1964158172507     -999     -999     0.019534025341272354
163     0     -999     20628     7     282.7336729035221     -41.63369578512029     -999     -999     0.02543395385146141
164     0     -999     22014     4     355.22989314314106     -52.87497704113488     -999     -999     162.39938791841269
165     0     -999     4360     10     196.92577991335668     -50.670252239699565     -999     -999     817.4834111705422
166     0     -999     6192     10     81.3416660271995     -36.36144773512141     -999     -999     0.026425113901495934
167     -1     -999     18245     2     14.669687081150691     -37.017397108880786     -999     -999     -999
168     -1     -999     2118     3     320.3287886463351     -36.48395153857149     -999     -999     -999
169     -1     -999     23476     2     161.7643689210152     -38.737609399464084     -999     -999     -999
170     -1     -999     33743     3     324.52048048464525     -46.6093054561721     -999     -999     -999
171     0     -999     13332     5     286.62104624441633     -42.027270733499186     -999     -999     0.03480212762951851
172     0     -999     5311     12     145.0760820312103     -53.00319558553401     -999     -999     71.61114597693086
173     0     -999     10351     5     38.94596810678036     -36.864870236328734     -999     -999     636.0019871499389
174     0     -999     28604     5     52.84464437278382     -47.922671753590556     -999     -999     0.01550908200442791
175     1     -0.0003728186148990176     4349     13     128.92021859314448     -39.56690850657618     128.91912198302052     -39.5671165093316     65.22427988238633
176     0     -999     8508     4     96.3858185516107     -56.377807682285926     -999     -999     148.56656803749502
177     0     -999     23577     8     122.42522279778873     -41.65817826183538     -999     -999     0.020866980776190758
178     -1     -999     4293     1     307.31763300219586     -49.942488173302806     -999     -999     -999
179     0     -999     3447     4     329.27616103175967     -47.70439907077634     -999     -999     0.022971071302890778
180     0     -999     9760     17     267.11294374488193     -35.73021117421826     -999     -999     550.768009852618
181     0     -999     18553     4     6.764675826326233     -47.29739594024335     -999     -999     0.024998094886541367
182     -1     -999     3996     3     69.85274566397767     -43.94074161689379     -999     -999     -999
183     0     -999     7010     4     8.100792953133938     -40.073850783355695     -999     -999     0.025802990421652794
184     0     -999     19979     6     92.57503861623579     -37.03835249737264     -999     -999     0.024148961529135704
185     0     -999     8776     5     112.56788865254276     -49.15412623540513     -999     -999     0.027131056413054466
186     -1     -999     20533     3     312.8222771995482     -49.85324527169298     -999     -999     -999
187     0     -999     11446     5     247.33996463437964     -36.31666635290957     -999     -999     0.01967698335647583
188     -1     -999     20415     2     98.5009106503215     -43.152969478227455     -999     -999     -999
189     0     -999     2291     7     153.86430512051976     -54.10757996626238     -999     -999     0.01765601336956024
190     -1     -999     35825     2     166.31874762830083     -47.09117176469761     -999     -999     -999
191     0     -999     7247     5     221.8623693075931     -56.17154972021985     -999     -999     229.96624396182597
192     0     -999     7701     6     128.34083831785537     -31.69138800598187     -999     -999     0.01430814154446125
